date,description,latitude,longitude,location,sources,time,Comments,category,New
2022-07-21,"Date of discovery: 21 July 2022 
Province: Moscow Oblast  
Country/Town/Village: Klin

In the Moscow region, one of the TACs for refugees is located in Klin, and is named ""Sounding Voices"" (Звонкие голоса). 

According to [360tv.ru](https://360tv.ru/news/mosobl/podmoskove-uvelichilo-kolichestvo-punktov-vremennogo-razmeschenija-dlja-zhitelej-donbassa-i-belgoroda/), as of  end-2022, there were 12 TACs in the Moscow region receiving refugees from Donbass and Belgorod.

The location of this camp is better indexed by [Yandex](https://bit.ly/3S0Sy7k).",56.28179,36.79152, Moscow Oblast    Klin,['sources47'],00:00,,POW and Internment camps,
2022-07-23,"Date of discovery: 23 July 2022 
Province: Chuvash Republic 
Country/Town/Village: Novocheboksarsk  

Commissionariat for Children's Rights in the Chuvash Republic Alevtina Fedorova announced in July that the Salampi sanatorium has hosted 39 citizens from Donbass and is ready to receive more. In November, refugees complained about conditions here, according to this [article](https://pg21.ru/news/83231).",56.13335,47.452519, Chuvash Republic   Novocheboksarsk  ,['sources82'],00:00,,POW and Internment camps,
2022-08-06,"Date of discovery: 06 August 2022
Province: Kabardino-Balkarian Republic 
Country/Town/Village: Elbrus 

20 children were taken in August 2022 to the Elbrus boarding house for a “rehabilitation shift”.",43.224771,42.637824, Kabardino-Balkarian Republic   Elbrus ,['sources58'],00:00,,POW and Internment camps,
2022-08-13,"Date of discovery: 13 August 2022
Country: Russia, Belgorod Oblast
City/Town/Village: Stary Oskol

SIZO [Detention Centre] No. 2, Stary Oskol - border guards from Snake Island detained here.",51.29305,37.841016,,['sources25'],00:00,,POW and Internment camps,
2022-08-25,"Date of discovery: 25 August 2022
Province: Donetsk Oblast
City/Town/Village: Makiivka

Correctional Colony No. 32 - possibly used for detention of Ukrainian soldiers",48.095401,37.920513, Donetsk Oblast  Makiivka,['sources24'],00:00,,POW and Internment camps,
2022-09-11,"Date of discovery: 11 September 2022
 Province: Voronezh Oblast 
Country/Town/Village: Voronezh 

One of 13 regional TACs for refugees is the ""Kirovets"" (Кировец) camp. The location of this camp is better indexed by [Yandex](https://bit.ly/3S31A3D).",51.763706,39.365403, Voronezh Oblast   Voronezh ,['sources53'],00:00,,POW and Internment camps,
2022-09-11,"Date of discovery: 11 September 2022
 Province: Voronezh Oblast 
Country/Town/Village: Voronezh

One of 13 regional TACs for refugees  is the ""Blue Screen"" (Голубой экран) camp. 

The location of this camp is better indexed by [Yandex](https://bit.ly/3jSCEzz).",51.74445,39.377108, Voronezh Oblast   Voronezh,['sources52'],00:00,,POW and Internment camps,
2022-09-16,"Date of discovery: 16 September 2022
Province: Kharkiv Oblast
City/Town/Village: Balakliya

Baldruk Publishing House on 14 Zhovtena Street: Russian forces detained civilians in this building opposite the police station; Igor Klimenko, head of Ukraine's police force, said that detainees were kept inside transparent boxes usually used in courtrooms, and that there is evidence of torture.",49.45223,36.843103, Kharkiv Oblast  Balakliya,['sources39'],00:00,,POW and Internment camps,
2022-09-19,"Date of discovery: 19 September 2022
Province: Kharkiv Oblast
City/Town/Village: Izyum

Russian troops detained and tortured civilians at a residential property (precise location unclear - estimates based on Associated Press map).",49.202611,37.284815, Kharkiv Oblast  Izyum,['sources43'],00:00,,POW and Internment camps,
2022-09-19,"Date of discovery: 19 September 2022
Province: Kharkiv Oblast
City/Town/Village: Izyum

Russian troops detained and tortured civilians at a residential property (precise location unclear - estimates based on Associated Press map).",49.194445,37.340893, Kharkiv Oblast  Izyum,['sources44'],00:00,,POW and Internment camps,
2022-09-19,"Date of discovery: 19 September 2022
Province: Kharkiv Oblast
City/Town/Village: Izyum

Izyum Department of the Main Directorate of the Ministry of Internal Affairs for Kharkiv Oblast, Provulok Heorhiyivsky 4: Russian forces detained and tortured civilians in the police station.",49.186454,37.274974, Kharkiv Oblast  Izyum,['sources40'],00:00,,POW and Internment camps,
2022-09-19,"Date of discovery: 19 September 2022
Province: Kharkiv Oblast
City/Town/Village: Izyum

Izyum City Railway Polyclinic on 35 Zavodska Street: Russian troops detained Ukrainian soldiers and civilians inside crowded, windowless garages at the polyclinic; Ukrainian intelligence officials have said that women were raped there; two captured Ukrainian soldiers separately described to Associated Press how they heard women's screams and were themselves tortured.",49.22025,37.300057, Kharkiv Oblast  Izyum,['sources42'],00:00,,POW and Internment camps,
2022-09-21,"Date of discovery: 21 September 2022
Country: Russia, Voronezh Oblast
City/Town/Village: Borisoglebsk

SIZO [Detention Centre] No. 2, 39 Sovetskaya Street: a source in the Russian prison service (FSIN) told Gulagu.net that there are over 250 POWs being held here and in Correctional Colony No. 9 ""without legal status"". The source shared a letter from the commander of the Voronezh garrison to the acting head of the Voronezh Oblast FSIN branch asking him to assign vehicles and drivers to transport ""119 people who showed opposition to the carrying out by the Russian Federation of a special military operation on the territory of Ukraine"" from the Baltimor aerodrome in Voronezh to SIZO No. 2.",51.368339,42.078786,,['sources35'],00:00,,POW and Internment camps,
2022-09-21,"Date of discovery: 21 September 2022
Country: Russia, Voronezh Oblast
City/Town/Village: Borisoglebsk

IK [Correctional Colony] No. 9, 40 let Oktyabrya Street: a source in the Russian prison service (FSIN) told Gulagu.net that there are over 250 POWs being held here and in SIZO [Detention Centre] No. 2 ""without legal status"".",51.355327,42.135937,,['sources36'],00:00,,POW and Internment camps,
2022-09-23,"Date of discovery: 23 September 2022
Province: Kharkiv Oblast
City/Town/Village: Balakliya

Balakliya District Police Department, on 33 Zhovtena Street : Russian forcesdetained civilians they believed had served in or had connections to Ukraine's Anti-Terrorist Operation in Donbas (since 2014); they kept them in overcrowded cells and tortured them with electric shocks during interrogation.",49.452076,36.843802, Kharkiv Oblast  Balakliya,['sources38'],00:00,,POW and Internment camps,
2022-09-27,"Date of discovery: 27 September 2022
 Province: Rostov Oblast 
Country/Town/Village: Neklinovsky

As of end-Septemeber 2022, Zvezda sanatorium hosted over 240 children from Donbass.",47.143117,38.415827, Rostov Oblast   Neklinovsky,['sources79'],00:00,,POW and Internment camps,
2022-09-28,"Date of discovery: 28 September 2022
Province: Kharkiv Oblast
City/Town/Village: Kupiansk

Kupiansk District Police Department on 14 Kharkivska Street: Russian forces detained civilians in overcrowded cells, sometimes handcuffing them; a witness described to Mediazona how detainees were electrocuted, beaten, and given little food and water.",49.710759,37.609744, Kharkiv Oblast  Kupiansk,['sources37'],00:00,,POW and Internment camps,
2022-10-02,"Date of discovery: 02 October 2022
Province: Kharkiv Oblast
City/Town/Village: Izyum

Izyum School No. 2, on 12 Ivana Miroshnichenka Street: Russian troops detained Ukrainian soldiers and civilians in the school building, which they also used as a base and field hospital; one captured Ukrainian soldier described to AP how he was beaten, and said that at least two civilians died there.",49.220661,37.268012, Kharkiv Oblast  Izyum,['sources41'],00:00,,POW and Internment camps,
2022-10-04,"Date of discovery: 04 October 2022
City/Town/Village: Velikiy Burluk

Russian forces detained and tortured civilians inside the Velikiy Burluk Police Department on 55 Tsentralna Street.",50.056943,37.380057,,['sources45'],00:00,,POW and Internment camps,
2022-12-28,"Date of discovery: 28 December 2022 
Province: Saratov Oblast 
Country/Town/Village: Saratov  

In December, the Commissioner for Children's Rights in the Saratov Region Tatyana Zagorodnaya visited the Sokol sanatorium, where families from the Donetsk, Luhansk, Zaporozhye and Kherson regions live.",51.568378,45.966325, Saratov Oblast   Saratov  ,['sources86'],00:00,,POW and Internment camps,
2022-12-28,"Date of discovery: 28 December 2022 
Province: Khabarovsk Territory 
Country/Town/Village: Bychikha  

Ussuri sanatorium in the village of Bychikha is one of the centres receiving refugee children in the region. This camp is better indexed by [Yandex](https://yandex.com/profile/1108808518?no-distribution=1&source=wizbiz_new_map_single).",48.305546,134.821107, Khabarovsk Territory   Bychikha  ,['sources88'],00:00,,POW and Internment camps,
2022-12-28,"Date of discovery: 28 December 2022
 Province: Saratov Oblast 
Country/Town/Village: Saratov 

In April, the Commissioner for Children's Rights in the Saratov Region, Tatyana Zagorodnaya visited the Dubki children's health centre, which hosts children from Donetsk and Luhansk.",51.546836,45.896931, Saratov Oblast   Saratov ,['sources87'],00:00,,POW and Internment camps,
2022-12-30,"Date of discovery: 30 December 2022
Province: Bryansk Oblast 
Country/Town/Village: Fokino 

Multiple sources ([link 1](http://deti.gov.ru/region/brjansk/news/v-bryanskoj-oblasti-organizovany-novogodnie-utrenniki-dlya-detej-vo-vseh-pvr), [link 2](https://bryansk.aif.ru/society/persona/ehali_v_palatki_s_kakimi_slozhnostyami_stalkivayutsya_bezhency_na_bryanshchine)) indicate that refugees, including children, are being taken to three TACs in Bryansk, and this local outlet identifies ""Triumph Sports Centre"" as one of them. The location of this camp is better indexed by [Yandex](https://bit.ly/3YQwiPJ).",53.40972,34.377206, Bryansk Oblast   Fokino ,['sources56'],00:00,,POW and Internment camps,
2022-12-31,"Date of discovery: 31 December 2022
Province: Kabardino-Balkarian Republic 
Country/Town/Village: Nalchik 

Social activists went to Vershina and four other sanatoriums in the region to deliver gifts to children brought from Kherson and Zaporizhzhia regions. Camp also mentioned [here](https://www.interfax-russia.ru/south-and-north-caucasus/news/opershtab-po-razmeshcheniyu-bezhencev-iz-donbassa-sozdayut-v-kabardino-balkarii).",43.456025,43.579246, Kabardino-Balkarian Republic   Nalchik ,['sources59'],00:00,,POW and Internment camps,
,"Date of discovery: -
Province: Donetsk Oblast
City/Town/Village: -

Pre-trial Detention Centre on Chervonoarmiiska street.",47.986388,37.800966, Donetsk Oblast  -,['sources21'],00:00,,POW and Internment camps,
,"Date of discovery: -
Province: Donetsk Oblast
City/Town/Village: Donetsk

""Izolyatsiya"" - a former industrial plant used as a cultural centre until its occupation by DNR forces in 2014 - used for the detention of prisoners of a high ""level of danger"", including Ukrainian military, police officers, and local government officials (according to Petro Andrushchenko, advisor to mayor of Mariupol).",47.964143,37.834013, Donetsk Oblast  Donetsk,['sources22'],00:00,,POW and Internment camps,
2022-01-03,"Date of discovery:03/01/2022
City/ Town/ Village:Kharkiv

[Graphic: Videos and pictures show multiple dead and dismembered bodies lying on the street] Widespread destruction and at least one fatality in an alleged airstrike on a residential area.",49.949748,36.156047,s://euromaidanpress.com/2023/06/18/russian-artillery-strike-kills-a-father-an,['sources151'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-01-04,"Date of discovery:04/01/2022
City/ Town/ Village:Mariupol

Strike on residential area.",47.099392,37.630948,,['sources333'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-02-04,"Date of discovery:04/02/2022
City/ Town/ Village:Bakhmut

Rocket motors and cluster munitions impacted in town.",48.589221,37.991076,,['sources335'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-02-09,"Date of discovery:09/02/2022
City/ Town/ Village:Kharkiv (Novobovarskyi)

Damage to school building",49.935168,36.198488,,['sources575'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-02-22,"Date of discovery: 22 February 2022
City/ Town/ Village: Kharkiv

Zoo damaged by explosions.",50.101774,36.280238,,['sources114'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-02-24,"Date of discovery: 24 February 2022
Province: Kharkiv Oblast
City/Town/Village: Chugiuiv 

Apartment block hit possibly by a cruise or ballistic missile as part of attack on nearby airport. Appear to have been multiple civilian casualties with 1 dead and 12 injured.",49.85005,36.659031, Kharkiv Oblast  Chugiuiv ,['sources844'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-02-24,"Date of discovery: 24 February 2022
City/ Town/ Village: Polovynkyne

An individual was injured by shelling, an ambulance responded.",49.211889,38.905691,,['sources103'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-02-24,"Date of discovery: 24 February 2022
City/ Town/ Village: Chuhuiv

The apartment block has been hit during an attack on a nearby airport. There are civilian casualties, however, the number is not known.",49.85005,36.659031,,['sources95'],00:00,,Aerial and Artillery strikes targeting the civilian population,
